experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_gap,gap,"[1, 2]",43,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,1.2952380952381009,1.1273551814824918
EXP_SM_gap,gap,"[1, 2]",44,-1.599999999999997,A,1,0,0,2,1,1,1,0,0,0.5619047619047668,0.9964107923543297
EXP_SM_gap,gap,"[1, 2]",45,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-0.8095238095238058,1.2880050140041288
EXP_SM_gap,gap,"[1, 2]",46,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.371428571428577,1.0443238218569761
EXP_SM_gap,gap,"[1, 2]",47,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,0.09523809523809976,1.0895504492247698
EXP_SM_gap,gap,"[1, 2]",48,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-1.114285714285711,1.213529176091161
EXP_SM_gap,gap,"[1, 2]",49,4.440892098500626e-15,B,0,1,0,2,1,2,1,0,1,1.0190476190476243,1.1429365051809683
EXP_SM_gap,gap,"[1, 2]",50,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-1.1428571428571395,1.2018126898550376
EXP_SM_gap,gap,"[1, 2]",51,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,0.12380952380952837,1.1685989828707033
EXP_SM_gap,gap,"[1, 2]",52,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.780952380952386,1.0490898765887504
EXP_SM_gap,gap,"[1, 2]",53,-0.9999999999999964,A,1,0,0,1,1,2,2,1,0,-1.152380952380949,1.203019632353382
EXP_SM_gap,gap,"[1, 2]",54,-0.9999999999999964,A,1,0,0,2,1,1,1,0,1,1.2190476190476247,1.2140522651411403
EXP_SM_gap,gap,"[1, 2]",55,4.440892098500626e-15,B,0,1,0,2,1,2,1,0,1,1.3238095238095293,1.1066486352108609
EXP_SM_gap,gap,"[1, 2]",56,-0.9999999999999964,A,1,0,0,2,2,1,1,0,0,-0.45714285714285313,0.4100771455544953
EXP_SM_gap,gap,"[1, 2]",57,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9809523809523862,1.0381389243756622
EXP_SM_gap,gap,"[1, 2]",58,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.0095238095238148,1.1066486352108609
