experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_win,win,"[1, 2]",2986,-0.7999999999999963,A,1,0,0,1,2,1,3,0,0,-0.7904761904761868,1.8572649532514123
EXP_SM_win,win,"[1, 2]",2987,-2.1999999999999975,A,1,0,0,1,2,1,2,1,0,-1.3904761904761873,0.8383116603682059
EXP_SM_win,win,"[1, 2]",2988,5.000000000000009,B,0,1,0,2,1,1,2,1,0,1.4857142857142913,1.8053586147608354
EXP_SM_win,win,"[1, 2]",2989,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,0.7333333333333382,0.6882229243862737
EXP_SM_win,win,"[1, 2]",2990,-0.9999999999999964,A,1,0,0,2,2,2,2,0,0,-1.1904761904761871,1.1911997800955874
EXP_SM_win,win,"[1, 2]",2991,-1.1999999999999966,A,1,0,0,2,1,1,1,0,0,0.90476190476191,1.2136039169021267
EXP_SM_win,win,"[1, 2]",2992,3.4000000000000075,B,0,1,0,1,1,3,3,0,1,-0.29523809523809114,1.8584366677593747
EXP_SM_win,win,"[1, 2]",2993,-5.0,A,1,0,0,2,2,1,1,1,0,-1.3999999999999968,2.1952329304763145
EXP_SM_win,win,"[1, 2]",2994,-5.0,A,1,0,0,1,1,2,3,0,0,-1.7142857142857115,1.6988191176690435
EXP_SM_win,win,"[1, 2]",2995,-0.9999999999999964,A,1,0,0,2,1,1,3,1,0,-0.561904761904758,2.1475292980929988
EXP_SM_win,win,"[1, 2]",2996,-0.7999999999999963,A,1,0,0,1,2,1,3,0,0,-0.7714285714285675,1.8488459353112718
EXP_SM_win,win,"[1, 2]",2997,0.8000000000000052,B,0,1,0,1,2,2,1,1,0,-0.12380952380951948,0.8804245522986345
EXP_SM_win,win,"[1, 2]",2998,-0.19999999999999574,A,1,0,0,2,1,1,1,0,1,-0.26666666666666244,1.2021145390849275
EXP_SM_win,win,"[1, 2]",2999,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.6095238095238145,0.9206130265595872
EXP_SM_win,win,"[1, 2]",3000,-0.7999999999999963,A,1,0,0,2,2,1,1,1,1,-0.5047619047619007,0.6806692718173583
EXP_SM_win,win,"[1, 2]",3001,1.4000000000000057,B,0,1,0,2,2,2,1,1,0,0.2476190476190523,1.4695704094083486
EXP_SM_win,win,"[1, 2]",3002,-0.9999999999999964,A,1,0,0,2,1,1,1,1,0,0.9142857142857195,1.1977302797914289
EXP_SM_win,win,"[1, 2]",3003,-2.1999999999999975,A,1,0,0,2,1,2,1,1,0,0.24761904761905223,1.5807228749076292
EXP_SM_win,win,"[1, 2]",3004,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,0.9333333333333385,1.169995251652284
EXP_SM_win,win,"[1, 2]",3005,0.600000000000005,B,0,1,0,2,1,1,2,1,0,-0.11428571428570995,0.5841442371503112
EXP_SM_win,win,"[1, 2]",3006,-5.0,A,1,0,0,2,2,1,3,0,0,-2.0571428571428547,1.7985632966267255
EXP_SM_win,win,"[1, 2]",3007,-1.599999999999997,A,1,0,0,1,1,1,4,1,0,-1.3809523809523778,1.705905442480565
EXP_SM_win,win,"[1, 2]",3008,-0.7999999999999963,A,1,0,0,2,2,1,1,1,0,-0.09523809523809088,1.070147382140019
EXP_SM_win,win,"[1, 2]",3009,-0.5999999999999961,A,1,0,0,1,1,3,2,1,1,-0.9809523809523772,1.7930073294459
EXP_SM_win,win,"[1, 2]",3010,-0.9999999999999964,A,1,0,0,2,2,2,2,1,0,-0.9523809523809488,0.8392848699759353
EXP_SM_win,win,"[1, 2]",3011,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.923809523809529,1.1959872438819519
EXP_SM_win,win,"[1, 2]",3012,-5.0,A,1,0,0,2,2,1,3,0,0,-2.0857142857142827,1.7755711929473554
EXP_SM_win,win,"[1, 2]",3013,0.8000000000000052,B,0,1,0,2,2,1,1,0,1,-0.133333333333329,1.21315540296618
EXP_SM_win,win,"[1, 2]",3014,-0.9999999999999964,A,1,0,0,2,1,1,1,0,1,0.7238095238095287,1.153836153221387
EXP_SM_win,win,"[1, 2]",3015,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,0.9619047619047671,1.1457898878591064
EXP_SM_win,win,"[1, 2]",3016,-0.9999999999999964,A,1,0,0,2,2,2,2,0,0,-1.1333333333333298,1.2084359562332887
EXP_SM_win,win,"[1, 2]",3017,-1.1999999999999966,A,1,0,0,2,2,1,1,1,0,-1.4571428571428537,1.1146519544646385
EXP_SM_win,win,"[1, 2]",3018,-5.0,A,1,0,0,2,2,1,1,1,0,-1.0571428571428536,1.7061712716381292
EXP_SM_win,win,"[1, 2]",3019,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_win,win,"[1, 2]",3020,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_win,win,"[1, 2]",3021,-5.0,A,1,0,0,2,2,1,1,0,0,-1.3904761904761873,2.1956460730282883
EXP_SM_win,win,"[1, 2]",3022,0.20000000000000462,B,0,1,0,2,1,1,1,0,1,0.11428571428571883,0.7212989039528194
EXP_SM_win,win,"[1, 2]",3023,-0.5999999999999961,A,1,0,0,1,2,1,3,0,0,-0.7714285714285678,1.9235737715049492
EXP_SM_win,win,"[1, 2]",3024,-0.5999999999999961,A,1,0,0,2,1,1,1,1,1,0.019047619047623504,0.804522365026396
EXP_SM_win,win,"[1, 2]",3025,-1.1999999999999966,A,1,0,0,2,2,1,2,1,0,-0.038095238095233686,2.02989002528197
EXP_SM_win,win,"[1, 2]",3026,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.4666666666666626,2.181596910376683
EXP_SM_win,win,"[1, 2]",3027,-1.1999999999999966,A,1,0,0,2,1,1,1,0,1,0.8666666666666719,1.2441609654447894
EXP_SM_win,win,"[1, 2]",3028,4.440892098500626e-15,B,0,1,0,2,1,1,1,1,0,0.742857142857148,0.8050858744917362
EXP_SM_win,win,"[1, 2]",3029,1.6000000000000059,B,0,1,0,1,1,2,1,0,0,1.8000000000000063,1.8246982790378843
EXP_SM_win,win,"[1, 2]",3030,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,1.371428571428577,1.038837655011306
EXP_SM_win,win,"[1, 2]",3031,-0.7999999999999963,A,1,0,0,1,2,1,3,0,0,-0.8285714285714247,1.8176758727097904
EXP_SM_win,win,"[1, 2]",3032,-0.9999999999999964,A,1,0,0,2,1,2,3,0,1,-0.9333333333333297,0.9588352722783413
EXP_SM_win,win,"[1, 2]",3033,5.000000000000009,B,0,1,0,2,2,2,1,0,1,1.10476190476191,1.737671181146437
EXP_SM_win,win,"[1, 2]",3034,0.600000000000005,B,0,1,0,1,1,2,2,1,0,-0.7047619047619009,1.633715074090541
EXP_SM_win,win,"[1, 2]",3035,-0.3999999999999959,A,1,0,0,2,1,2,2,0,1,-1.5238095238095204,2.141184532405852
EXP_SM_win,win,"[1, 2]",3036,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.0761904761904817,1.096272803163938
EXP_SM_win,win,"[1, 2]",3037,-0.9999999999999964,A,1,0,0,2,2,1,2,1,0,0.23809523809524283,1.8869164037495767
EXP_SM_win,win,"[1, 2]",3038,-1.9999999999999973,A,1,0,0,2,1,1,1,1,0,0.14285714285714743,0.8861749953869049
EXP_SM_win,win,"[1, 2]",3039,-5.0,A,1,0,0,1,1,2,3,0,0,-1.580952380952378,1.785555548500256
EXP_SM_win,win,"[1, 2]",3040,-0.5999999999999961,A,1,0,0,1,2,1,3,0,0,-0.72380952380952,1.8968406720511344
EXP_SM_win,win,"[1, 2]",3041,-1.1999999999999966,A,1,0,0,2,1,1,1,0,0,0.9714285714285767,1.0570141491790106
EXP_SM_win,win,"[1, 2]",3042,-1.9999999999999973,A,1,0,0,2,1,1,1,1,0,0.3333333333333381,1.049867716534909
EXP_SM_win,win,"[1, 2]",3043,-0.5999999999999961,A,1,0,0,2,2,1,1,0,1,4.440892098500626e-15,0.9913915184512849
EXP_SM_win,win,"[1, 2]",3044,0.8000000000000052,B,0,1,0,2,2,1,1,1,0,0.30476190476190945,0.447720353277835
EXP_SM_win,win,"[1, 2]",3045,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,0.9523809523809577,1.1545434255765141
EXP_SM_win,win,"[1, 2]",3046,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.0380952380952433,1.0982567097238773
EXP_SM_win,win,"[1, 2]",3047,0.600000000000005,B,0,1,0,1,2,2,1,0,1,0.6095238095238145,1.757136404685535
EXP_SM_win,win,"[1, 2]",3048,-5.0,A,1,0,0,2,2,1,3,1,0,-1.990476190476188,1.8418171053155938
EXP_SM_win,win,"[1, 2]",3049,-0.9999999999999964,A,1,0,0,2,2,2,2,0,0,-1.1238095238095203,1.2118088651365715
EXP_SM_win,win,"[1, 2]",3050,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_win,win,"[1, 2]",3051,-0.7999999999999963,A,1,0,0,2,1,1,1,0,0,0.8952380952381005,1.0339366244169224
EXP_SM_win,win,"[1, 2]",3052,3.2000000000000073,B,0,1,0,2,2,2,1,1,1,-0.52380952380952,2.096233529771403
EXP_SM_win,win,"[1, 2]",3053,-0.7999999999999963,A,1,0,0,1,2,1,3,0,0,-0.72380952380952,1.8262385912827095
EXP_SM_win,win,"[1, 2]",3054,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,0.9428571428571482,1.1565842272960212
EXP_SM_win,win,"[1, 2]",3055,-0.5999999999999961,A,1,0,0,1,2,1,3,0,0,-0.6666666666666629,1.8693857746872853
EXP_SM_win,win,"[1, 2]",3056,-0.7999999999999963,A,1,0,0,2,1,2,3,0,1,-0.828571428571425,0.9784063121038354
EXP_SM_win,win,"[1, 2]",3057,-0.3999999999999959,A,1,0,0,2,1,1,1,0,0,0.9333333333333387,1.166734691894367
EXP_SM_win,win,"[1, 2]",3058,-1.599999999999997,A,1,0,0,2,1,1,1,0,0,0.761904761904767,1.0842931383981578
EXP_SM_win,win,"[1, 2]",3059,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.4476190476190435,2.1794754824693063
EXP_SM_win,win,"[1, 2]",3060,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.190476190476196,1.1636988490747384
EXP_SM_win,win,"[1, 2]",3061,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,0.9428571428571482,1.1565842272960212
EXP_SM_win,win,"[1, 2]",3062,-5.0,A,1,0,0,2,2,1,3,0,0,-2.0952380952380927,1.765941322024736
EXP_SM_win,win,"[1, 2]",3063,-0.7999999999999963,A,1,0,0,1,2,1,3,0,0,-0.7142857142857105,1.8325848812370962
EXP_SM_win,win,"[1, 2]",3064,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_win,win,"[1, 2]",3065,-3.1999999999999984,A,1,0,0,1,1,2,3,0,0,-0.9714285714285682,1.8187234814673785
EXP_SM_win,win,"[1, 2]",3066,-0.19999999999999574,A,1,0,0,2,1,1,1,0,1,0.3333333333333381,0.7667701793474424
EXP_SM_win,win,"[1, 2]",3067,-0.9999999999999964,A,1,0,0,2,1,2,3,0,1,-0.8285714285714247,0.9467452300446231
EXP_SM_win,win,"[1, 2]",3068,-0.7999999999999963,A,1,0,0,1,1,2,2,1,0,-1.1809523809523779,1.4100385160626108
EXP_SM_win,win,"[1, 2]",3069,-4.199999999999999,A,1,0,0,1,1,2,3,0,0,-1.4095238095238063,1.6818087660681247
EXP_SM_win,win,"[1, 2]",3070,4.440892098500626e-15,B,0,1,0,2,1,2,1,0,1,4.440892098500626e-15,1.0743768958264677
EXP_SM_win,win,"[1, 2]",3071,-3.3999999999999986,A,1,0,0,1,1,2,3,0,0,-0.885714285714282,1.8583878610712234
EXP_SM_win,win,"[1, 2]",3072,-0.7999999999999963,A,1,0,0,2,1,2,2,0,1,-1.1809523809523774,1.9399604923859006
EXP_SM_win,win,"[1, 2]",3073,-0.7999999999999963,A,1,0,0,2,1,1,1,1,0,0.514285714285719,0.7369730332248808
EXP_SM_win,win,"[1, 2]",3074,-0.9999999999999964,A,1,0,0,1,1,2,2,1,0,-1.2571428571428538,1.358069858842542
EXP_SM_win,win,"[1, 2]",3075,0.20000000000000462,B,0,1,0,2,1,1,2,1,1,0.5333333333333381,0.7567684009645314
EXP_SM_win,win,"[1, 2]",3076,-0.3999999999999959,A,1,0,0,2,1,1,1,0,0,0.9428571428571482,1.1647895491794016
EXP_SM_win,win,"[1, 2]",3077,-4.8,A,1,0,0,1,1,2,3,0,0,-1.5714285714285683,1.729614010653922
EXP_SM_win,win,"[1, 2]",3078,2.800000000000007,B,0,1,0,2,2,1,1,1,0,0.00952380952381393,2.227512976159044
EXP_SM_win,win,"[1, 2]",3079,-0.7999999999999963,A,1,0,0,1,1,2,2,1,0,-1.1428571428571397,1.411710016280975
EXP_SM_win,win,"[1, 2]",3080,-5.0,A,1,0,0,2,2,1,1,0,0,-1.3714285714285683,2.2075935739522143
EXP_SM_win,win,"[1, 2]",3081,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.371428571428577,1.0443238218569761
EXP_SM_win,win,"[1, 2]",3082,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,0.9428571428571482,1.1565842272960212
EXP_SM_win,win,"[1, 2]",3083,-0.7999999999999963,A,1,0,0,2,1,1,2,1,0,-0.15238095238094806,0.6351745524012602
EXP_SM_win,win,"[1, 2]",3084,-1.9999999999999973,A,1,0,0,2,1,1,1,0,0,0.3428571428571476,1.083456298620489
EXP_SM_win,win,"[1, 2]",3085,-1.7999999999999972,A,1,0,0,2,1,1,1,0,1,0.21904761904762368,1.2526615655205635
EXP_SM_win,win,"[1, 2]",3086,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,0.9523809523809577,1.1545434255765141
EXP_SM_win,win,"[1, 2]",3087,-1.1999999999999966,A,1,0,0,2,1,1,3,1,0,0.18095238095238547,2.0046657594861648
EXP_SM_win,win,"[1, 2]",3088,2.2000000000000064,B,0,1,0,2,1,2,1,1,0,0.8476190476190529,0.8942243500423248
EXP_SM_win,win,"[1, 2]",3089,-0.3999999999999959,A,1,0,0,1,2,1,3,0,0,-0.6190476190476153,1.9778822362793937
EXP_SM_win,win,"[1, 2]",3090,0.20000000000000462,B,0,1,0,2,1,1,1,0,1,0.20952380952381416,0.8607332211577152
EXP_SM_win,win,"[1, 2]",3091,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.8476190476190529,1.278249937412216
EXP_SM_win,win,"[1, 2]",3092,1.4000000000000057,B,0,1,0,1,1,2,1,0,0,1.961904761904768,1.6648970196885469
EXP_SM_win,win,"[1, 2]",3093,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9238095238095292,1.0169537901683983
EXP_SM_win,win,"[1, 2]",3094,-0.7999999999999963,A,1,0,0,2,2,2,2,0,0,-1.1428571428571397,1.2097112715620288
EXP_SM_win,win,"[1, 2]",3095,0.600000000000005,B,0,1,0,1,1,2,2,0,1,-0.1619047619047576,1.2837727845527338
EXP_SM_win,win,"[1, 2]",3096,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.46666666666666246,2.1798500021207974
EXP_SM_win,win,"[1, 2]",3097,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.257142857142863,1.0991648035240777
EXP_SM_win,win,"[1, 2]",3098,-5.0,A,1,0,0,1,1,2,3,0,0,-1.6761904761904736,1.7176686198240771
EXP_SM_win,win,"[1, 2]",3099,-0.9999999999999964,A,1,0,0,1,1,2,2,0,1,-1.085714285714282,1.4310454767276228
EXP_SM_win,win,"[1, 2]",3100,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.4666666666666626,2.180723631172819
EXP_SM_win,win,"[1, 2]",3101,-0.7999999999999963,A,1,0,0,2,1,2,3,0,1,-0.7999999999999963,0.9380831519646867
EXP_SM_win,win,"[1, 2]",3102,3.4000000000000075,B,0,1,0,2,2,1,1,1,0,-0.06666666666666228,2.4513035081133667
EXP_SM_win,win,"[1, 2]",3103,0.20000000000000462,B,0,1,0,2,1,1,1,0,1,1.323809523809529,1.0997422909827401
EXP_SM_win,win,"[1, 2]",3104,-0.19999999999999574,A,1,0,0,1,2,1,3,0,1,-0.7333333333333295,1.850954279832906
EXP_SM_win,win,"[1, 2]",3105,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.0857142857142912,0.9924887977228982
EXP_SM_win,win,"[1, 2]",3106,1.0000000000000053,B,0,1,0,2,2,2,1,1,0,-0.3142857142857101,1.957229751286173
EXP_SM_win,win,"[1, 2]",3107,2.4000000000000066,B,0,1,0,1,2,1,2,1,0,-0.580952380952377,1.944863576466423
EXP_SM_win,win,"[1, 2]",3108,-0.7999999999999963,A,1,0,0,2,1,1,1,0,1,0.48571428571429076,0.845315221162646
EXP_SM_win,win,"[1, 2]",3109,-2.1999999999999975,A,1,0,0,1,1,3,2,1,1,-1.3904761904761869,1.7143386235221378
EXP_SM_win,win,"[1, 2]",3110,-1.9999999999999973,A,1,0,0,2,1,1,1,0,0,0.33333333333333803,1.09428529984658
EXP_SM_win,win,"[1, 2]",3111,0.20000000000000462,B,0,1,0,2,1,1,1,1,1,1.1619047619047673,1.1017199499294565
EXP_SM_win,win,"[1, 2]",3112,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,1.3238095238095293,1.1014729367467408
EXP_SM_win,win,"[1, 2]",3113,-0.7999999999999963,A,1,0,0,2,2,1,1,0,1,-0.5142857142857102,0.798978940234833
EXP_SM_win,win,"[1, 2]",3114,-1.599999999999997,A,1,0,0,2,1,1,1,0,0,0.723809523809529,1.1100856946349273
EXP_SM_win,win,"[1, 2]",3115,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,1.0095238095238148,0.9884594853584101
EXP_SM_win,win,"[1, 2]",3116,-3.1999999999999984,A,1,0,0,1,1,2,3,0,0,-0.9619047619047585,1.814879292975863
EXP_SM_win,win,"[1, 2]",3117,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,1.0095238095238148,0.9826614792320099
EXP_SM_win,win,"[1, 2]",3118,0.20000000000000462,B,0,1,0,1,1,2,2,0,1,-0.4190476190476151,1.5746863777300613
EXP_SM_win,win,"[1, 2]",3119,-1.599999999999997,A,1,0,0,1,1,2,1,0,1,0.11428571428571883,0.7395530917454168
EXP_SM_win,win,"[1, 2]",3120,0.600000000000005,B,0,1,0,2,2,2,1,0,0,0.1619047619047665,2.1940343771401056
EXP_SM_win,win,"[1, 2]",3121,-0.9999999999999964,A,1,0,0,2,1,2,3,1,1,-0.057142857142852756,0.9663734014450157
EXP_SM_win,win,"[1, 2]",3122,2.800000000000007,B,0,1,0,2,2,1,1,1,0,0.047619047619052016,2.219313288817717
EXP_SM_win,win,"[1, 2]",3123,-5.0,A,1,0,0,1,1,2,3,0,0,-1.6095238095238067,1.764708194387354
EXP_SM_win,win,"[1, 2]",3124,0.20000000000000462,B,0,1,0,2,1,1,1,0,1,0.6571428571428621,0.8466018508588038
EXP_SM_win,win,"[1, 2]",3125,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,-0.133333333333329,0.8714155606626959
EXP_SM_win,win,"[1, 2]",3126,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_win,win,"[1, 2]",3127,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.1523809523809578,1.129525415561374
EXP_SM_win,win,"[1, 2]",3128,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.4476190476190435,2.180349261585019
EXP_SM_win,win,"[1, 2]",3129,-1.599999999999997,A,1,0,0,2,1,1,1,0,0,0.6571428571428621,1.092211138044302
EXP_SM_win,win,"[1, 2]",3130,-0.19999999999999574,A,1,0,0,2,1,1,1,1,0,0.7238095238095289,0.8176067059556104
EXP_SM_win,win,"[1, 2]",3131,-1.599999999999997,A,1,0,0,2,1,1,1,1,0,-0.08571428571428134,1.2275743462251918
EXP_SM_win,win,"[1, 2]",3132,-3.3999999999999986,A,1,0,0,1,1,2,3,0,0,-1.0857142857142823,1.7648109879330585
EXP_SM_win,win,"[1, 2]",3133,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.5333333333333383,1.0072751235899637
EXP_SM_win,win,"[1, 2]",3134,-3.1999999999999984,A,1,0,0,1,1,3,3,0,1,-0.971428571428568,2.0649323422890395
EXP_SM_win,win,"[1, 2]",3135,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.352380952380958,1.0742080350166503
EXP_SM_win,win,"[1, 2]",3136,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,-0.295238095238091,1.229198806221118
EXP_SM_win,win,"[1, 2]",3137,-2.1999999999999975,A,1,0,0,2,1,2,2,1,1,-1.304761904761901,1.6999933306525188
EXP_SM_win,win,"[1, 2]",3138,-3.1999999999999984,A,1,0,0,1,1,2,3,0,0,-0.9999999999999967,1.7877892706330023
EXP_SM_win,win,"[1, 2]",3139,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.5523809523809573,0.9873577282052912
EXP_SM_win,win,"[1, 2]",3140,2.000000000000006,B,0,1,0,1,2,1,2,1,0,-0.904761904761901,1.7670196027899625
EXP_SM_win,win,"[1, 2]",3141,-0.5999999999999961,A,1,0,0,2,2,1,2,1,1,-0.8476190476190437,0.9678739821647627
EXP_SM_win,win,"[1, 2]",3142,0.600000000000005,B,0,1,0,2,1,1,2,1,1,-0.11428571428570995,1.096438265817233
EXP_SM_win,win,"[1, 2]",3143,-0.19999999999999574,A,1,0,0,1,1,1,2,1,0,-0.9428571428571393,0.9157726004758575
EXP_SM_win,win,"[1, 2]",3144,-0.9999999999999964,A,1,0,0,2,1,1,2,0,1,-0.20952380952380528,0.873910075958436
EXP_SM_win,win,"[1, 2]",3145,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9333333333333387,1.0767381665776883
EXP_SM_win,win,"[1, 2]",3146,-4.8,A,1,0,0,1,1,2,3,0,0,-1.3333333333333304,1.8876373071049983
EXP_SM_win,win,"[1, 2]",3147,2.800000000000007,B,0,1,0,2,2,1,1,1,0,0.09523809523809981,2.2130513712704674
EXP_SM_win,win,"[1, 2]",3148,4.440892098500626e-15,B,0,1,0,1,2,1,2,1,0,-0.9047619047619012,1.5511827102097027
EXP_SM_win,win,"[1, 2]",3149,0.20000000000000462,B,0,1,0,2,1,1,1,1,0,1.0761904761904817,0.8996850040852994
EXP_SM_win,win,"[1, 2]",3150,-0.7999999999999963,A,1,0,0,1,2,2,1,1,0,-0.18095238095237667,0.5949141975901497
EXP_SM_win,win,"[1, 2]",3151,-1.599999999999997,A,1,0,0,2,1,1,1,0,1,0.20000000000000462,1.0814452411120092
EXP_SM_win,win,"[1, 2]",3152,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.371428571428577,1.0443238218569761
EXP_SM_win,win,"[1, 2]",3153,0.8000000000000052,B,0,1,0,1,2,2,2,0,1,-0.6190476190476153,1.9142620230706477
EXP_SM_win,win,"[1, 2]",3154,-1.3999999999999968,A,1,0,0,2,2,1,2,0,0,-0.36190476190475784,2.0596985887852615
EXP_SM_win,win,"[1, 2]",3155,-5.0,A,1,0,0,1,1,2,3,0,0,-1.6666666666666639,1.725255904643697
EXP_SM_win,win,"[1, 2]",3156,-0.5999999999999961,A,1,0,0,2,1,2,2,0,1,-1.028571428571425,1.808220081722793
EXP_SM_win,win,"[1, 2]",3157,-0.3999999999999959,A,1,0,0,1,2,1,3,0,0,-0.5333333333333292,1.9628291858178641
EXP_SM_win,win,"[1, 2]",3158,4.800000000000009,B,0,1,0,1,2,3,2,0,1,1.3809523809523865,2.098439113250167
EXP_SM_win,win,"[1, 2]",3159,0.20000000000000462,B,0,1,0,1,1,3,2,1,1,0.2476190476190523,0.9988655696858593
EXP_SM_win,win,"[1, 2]",3160,-0.9999999999999964,A,1,0,0,2,1,2,3,0,1,-0.5904761904761865,0.4917459292733561
EXP_SM_win,win,"[1, 2]",3161,-0.7999999999999963,A,1,0,0,1,1,2,2,0,1,-0.39047619047618637,0.7745381185275231
EXP_SM_win,win,"[1, 2]",3162,-5.0,A,1,0,0,1,1,2,3,0,0,-1.638095238095235,1.7409565489165502
EXP_SM_win,win,"[1, 2]",3163,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,0.9523809523809577,1.1479252703481428
EXP_SM_win,win,"[1, 2]",3164,0.20000000000000462,B,0,1,0,2,2,1,1,0,1,-0.5999999999999961,1.6584559657935436
EXP_SM_win,win,"[1, 2]",3165,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.1333333333333389,0.9706813185707367
EXP_SM_win,win,"[1, 2]",3166,2.4000000000000066,B,0,1,0,1,1,3,2,1,1,-0.23809523809523395,1.2926444620294564
EXP_SM_win,win,"[1, 2]",3167,1.6000000000000059,B,0,1,0,1,1,2,1,0,0,1.866666666666673,1.7591484231306862
EXP_SM_win,win,"[1, 2]",3168,-2.1999999999999975,A,1,0,0,1,1,3,2,1,1,-1.3142857142857107,1.6452777198729123
EXP_SM_win,win,"[1, 2]",3169,-4.8,A,1,0,0,1,1,2,3,0,0,-1.6857142857142828,1.6694127037704634
EXP_SM_win,win,"[1, 2]",3170,-0.7999999999999963,A,1,0,0,2,1,1,1,0,0,1.0000000000000053,1.0085350054127316
EXP_SM_win,win,"[1, 2]",3171,-0.9999999999999964,A,1,0,0,1,1,2,2,1,0,-1.1714285714285682,1.3942544883310566
EXP_SM_win,win,"[1, 2]",3172,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.2857142857142815,2.192256005706868
EXP_SM_win,win,"[1, 2]",3173,4.440892098500626e-15,B,0,1,0,1,1,1,2,0,1,-0.419047619047615,0.44893423807210225
EXP_SM_win,win,"[1, 2]",3174,1.6000000000000059,B,0,1,0,1,1,1,2,0,1,-0.19999999999999568,0.8023774198028787
EXP_SM_win,win,"[1, 2]",3175,1.6000000000000059,B,0,1,0,1,1,2,1,0,0,1.8761904761904826,1.75279498214512
EXP_SM_win,win,"[1, 2]",3176,-0.9999999999999964,A,1,0,0,1,1,2,2,0,1,-1.1904761904761871,1.3945146832550965
EXP_SM_win,win,"[1, 2]",3177,1.4000000000000057,B,0,1,0,1,1,2,1,0,0,1.866666666666673,1.753726191728789
EXP_SM_win,win,"[1, 2]",3178,-1.9999999999999973,A,1,0,0,2,1,1,1,0,1,0.20000000000000467,1.3020130933435725
EXP_SM_win,win,"[1, 2]",3179,3.2000000000000073,B,0,1,0,2,2,2,1,0,0,0.5714285714285763,1.6086500868867724
EXP_SM_win,win,"[1, 2]",3180,-1.599999999999997,A,1,0,0,1,1,2,1,1,1,0.5142857142857192,1.2322204944484483
EXP_SM_win,win,"[1, 2]",3181,-1.1999999999999966,A,1,0,0,2,1,1,1,0,0,0.90476190476191,1.2136039169021267
EXP_SM_win,win,"[1, 2]",3182,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.4666666666666626,2.178976022799819
EXP_SM_win,win,"[1, 2]",3183,-0.19999999999999574,A,1,0,0,1,2,1,3,0,1,-0.6476190476190438,1.8720040312377877
EXP_SM_win,win,"[1, 2]",3184,-1.3999999999999968,A,1,0,0,2,1,1,1,1,0,0.21904761904762368,1.642187579222142
EXP_SM_win,win,"[1, 2]",3185,-0.7999999999999963,A,1,0,0,2,2,1,2,0,0,-0.48571428571428177,2.1818047824779248
